"ID","x","y"
62,1.14669958376326,0.278485914039517
63,1.30034600654617,0.298775229706539
64,1.41015835120343,0.257916751913247
65,1.26220601508394,0.311746393055789
66,1.22826756038703,0.340558290989277
67,1.28391361029353,0.264681714406237
68,1.24230035094079,0.30878061374546
69,1.35759276852477,0.278869371337403
70,1.48017283880617,0.254476715730768
71,1.47406178319361,0.271129687604681
72,1.25556518780068,0.299184721837377
73,1.29346492516343,0.261538556976312
74,1.54135850854218,0.250766774209367
75,1.45987647320144,0.228231420064335
76,1.18432441193145,0.29179532340148
77,1.38528481465764,0.237786041430775
78,1.51619981604163,0.23980844804887
79,1.11268722035456,0.391996766891138
80,1.20493075929116,0.3070950261381
81,1.13728080959991,0.295047807061837
82,1.36197270967532,0.278461530117839
83,1.55165875565726,0.252596467175599
84,1.25945270645898,0.304849176526709
85,1.3500567487441,0.257560906241123
86,1.54420190679375,0.253503411884798
87,1.36216841151472,0.339280054078591
88,1.17590228586923,0.278787432986044
89,1.25627584466711,0.291850927703226
90,1.56079989313148,0.234309953399332
91,1.4247581605101,0.253214638956156
92,1.46846926086582,0.239312925932707
93,1.5679400123423,0.224512286112097
94,1.3611309356289,0.241977023367716
95,1.27535688437056,0.273520230773496
96,1.40414268665481,0.271241320767821
97,1.2962706000777,0.302826449608288
98,1.31522168547381,0.364766782193992
99,1.20451110068243,0.293968941453841
100,1.23044706883375,0.300110379754378
101,1.48165402505547,0.236903423654306
102,1.40673849617597,0.261311839206245
103,1.53438711285125,0.23015655696292
104,1.29200924050529,0.35074075443169
105,1.41100097415037,0.266606301754639
106,1.51960321529768,0.251247072813818
107,1.44404879098292,0.27504400477631
108,1.18249193057418,0.327109037405986
109,1.26697934037074,0.274262149701442
110,1.37309113566298,0.32492333664102
111,1.32152689378709,0.30652250113861
112,1.17040854531806,0.326359401132611
113,1.28639195209835,0.308318258772584
114,1.3414486737689,0.300161378134406
115,1.24520522998646,0.347003308290667
116,1.46560020130128,0.251043463681116
117,1.24112242963165,0.300179708302359
118,1.30378435845487,0.288293339650526
119,1.59463927140459,0.225326383159098
120,1.59678779125679,0.243763789241422
121,1.39359294963069,0.285265842219857
122,1.30624250231776,0.262499737653209
123,1.29454084697645,0.298483854060136
124,1.37002189843915,0.271242331095147
125,1.29626717886422,0.269522898444448
126,1.3980818079086,0.251160991133403
127,1.40088636674918,0.250472561838389
128,1.35889572442975,0.293213584344557
129,1.29812895893119,0.307666287545882
130,1.51173322149552,0.250336779921405
131,1.36146765961312,0.254253652128919
132,1.53445702781901,0.246158171651466
133,1.19325793245807,0.291980898550566
134,1.11410610694438,0.276814512454067
135,1.18657804725226,0.315809879513553
136,1.17423133158591,0.2622061198353
137,1.53409555882681,0.268664214017378
138,1.16569395842962,0.350496739530948
139,1.435625326843,0.238792984610453
140,1.26761414543726,0.301204049415613
141,1.32107318835333,0.302770832662066
142,1.37812196651939,0.299484220100671
143,1.36210007362533,0.255964275954137
144,1.32322180529591,0.305595222025347
145,1.170724741905,0.322557077829805
146,1.42245872484054,0.247677339811574
147,1.30719046890736,0.287769803294243
148,1.23840904971585,0.326782366879075
149,1.4578007647302,0.227722368413304
150,1.21224490927998,0.248213639852442
151,1.46010617727879,0.252372187272221
152,1.25957933815662,0.287122270857742
153,1.11534091040958,0.317528262336691
154,1.43406257012393,0.248250892507362
155,1.10890587305184,0.329744439825887
156,1.31976298408117,0.254511468503585
157,1.31493258536793,0.266365703592824
158,1.23908780668862,0.282262068632828
159,1.26565971029922,0.310838226046804
160,1.30563273271546,0.275602208943781
161,1.37201784495264,0.257947253779916
162,1.35619877898134,0.291040685742767
163,1.18138184156269,0.316224816953324
164,1.29627773226239,0.293297937316617
165,1.29215926388279,0.284806002101778
166,1.22966064724606,0.287494779601966
167,1.53704143480863,0.24535706036101
168,1.51111974325031,0.230444355386134
169,1.31945140103344,0.268025931963178
170,1.51824046091642,0.239564941543549
171,1.12300251531415,0.332599806509377
172,1.52255984933581,0.252643025804553
173,1.31936576836742,0.263802037893494
174,1.42113633584231,0.314421224797834
175,1.4864338939311,0.241727623807332
176,1.45491548664868,0.242680717008842
177,1.1667419777019,0.359843305191357
178,1.1123178610811,0.294172134854345
179,1.28225184734911,0.301712230825629
180,1.12406402409542,0.288158085044037
181,1.16014432117809,0.296956262798262
182,1.30407949492801,0.272126336941961
183,1.49533633040264,0.234460736564487
184,1.2420234470861,0.250126598585074
185,1.43880960987881,0.240513996708441
186,1.35847287324723,0.254224896261845
187,1.32003134165425,0.274021615453832
188,1.33378072329797,0.255618344030361
189,1.33478601768147,0.268915123275366
190,1.18756469003856,0.335760094865877
191,1.399071774818,0.229720530549386
192,1.54656716403551,0.243296622159764
193,1.26583952168003,0.268458837774
194,1.13963105310686,0.318765746747766
195,1.25367891907226,0.270382446559273
196,1.49292645559181,0.239036119357389
197,1.23200306752697,0.265100918092368
198,1.13457255556714,0.304899722679896
199,1.38910879755858,0.280561232496674
200,1.52426450480707,0.246886543874599
201,1.23996773131657,0.256949300443457
202,1.37514285186771,0.268766929909552
203,1.52164088692516,0.239795172348959
204,1.19963786136359,0.337098821881107
205,1.24824537781533,0.259885389849307
206,1.57669671429321,0.230834092979183
207,1.12738383715041,0.32449674698073
208,1.38385986841749,0.253435271692463
209,1.54027916865889,0.277319316948667
210,1.32083931951784,0.291964698406497
211,1.22789524125401,0.313255716435344
212,1.43567362977192,0.257765228009564
213,1.54550226524007,0.235834940347625
214,1.47506970646791,0.290707448681839
215,1.4108815405285,0.302936612714201
216,1.57367878863588,0.216957813003007
217,1.17828642788809,0.315822455828886
218,1.37372778696008,0.260952937491314
219,1.42887302257586,0.262107520404105
220,1.24917968155351,0.289925501050056
221,1.28258890742436,0.301510668353202
222,1.56292775974143,0.244779525295376
223,1.21899299162906,0.299910371619772
224,1.55228552236222,0.23901322322334
225,1.59496715632267,0.231163056900773
226,1.53992011481896,0.258523009775416
227,1.14892756964546,0.327235600348695
228,1.14999504785519,0.285693525364296
229,1.54205009948928,0.212740656755498
230,1.17309133105446,0.309147212140393
231,1.22094026256818,0.328794995303426
232,1.23409311894793,0.333890008122295
233,1.15586882913485,0.321294692361715
234,1.15092490010429,0.284073719487368
235,1.14153306852095,0.338476852392401
236,1.12341401088052,0.325960773459726
237,1.55091648120433,0.223062714665324
238,1.10323470321018,0.29518426666215
239,1.47503537081648,0.257482856937445
240,1.26733425320126,0.31128382992476
241,1.49910304453224,0.245112316890023
242,1.42153236365411,0.261437043526614
243,1.24425543381367,0.283386019821258
244,1.14084550472908,0.353641988558993
245,1.57234759735875,0.246367869942105
246,1.17722616416868,0.412450113194785
247,1.12196204778738,0.414582776426909
248,1.40797496810555,0.261594973783391
249,1.14800435900688,0.304975026043656
250,1.43134492207319,0.237284629768652
251,1.48258793903515,0.267610626751433
252,1.11085858326405,0.302116694105927
253,1.57161015297752,0.222879718228953
254,1.5268016081769,0.266184846421089
255,1.42383855886292,0.297784869482334
256,1.3163229190046,0.292282375785158
257,1.4472534941975,0.236141528307503
258,1.39511391650885,0.242511781028868
259,1.41230149383191,0.248787443633944
260,1.30834815583657,0.295960886150427
261,1.47437343609054,0.259699957431526
262,1.37473071531858,0.240072965328873
263,1.24394152280875,0.27858406140729
264,1.13133178257849,0.283849056479969
265,1.14562997620087,0.317647647707255
266,1.28709004542325,0.284922622283839
267,1.38526215651073,0.268912252296026
268,1.19118431142997,0.321601988196278
269,1.39917171807028,0.257944825224212
270,1.5089278645115,0.236085465267532
271,1.25997391717974,0.278707828699079
272,1.28857742834371,0.373179075051168
273,1.42532612711657,0.280469858066481
274,1.50469740272965,0.232746438932317
275,1.14682501219213,0.363387496733055
276,1.37101739426143,0.243526151720539
277,1.37049245778471,0.289626175345492
278,1.50592666924931,0.226821537647282
279,1.40327075882815,0.270405141960589
280,1.45120611533057,0.267633873521109
281,1.48143365166616,0.283284057981907
282,1.50377623646054,0.251839713684065
283,1.20474000044633,0.264206805209781
284,1.51803162463475,0.234594777723202
285,1.23137929595541,0.301489485447558
286,1.56965348580852,0.215758280432014
287,1.12097271976527,0.344492868256751
288,1.43707169641275,0.275688716417139
289,1.5672495018458,0.236129737405053
290,1.18418527781032,0.258597921988827
291,1.28356071133167,0.277177000746039
292,1.1578587690834,0.372192223969912
293,1.34549415917136,0.254885625654963
294,1.29116980698891,0.24797643092764
295,1.20321469465271,0.341550814412072
296,1.53958797794767,0.268038860896268
297,1.12186227985658,0.359619794369908
298,1.28307113624178,0.273628634778978
299,1.3487495939713,0.259449567384568
300,1.38535437292885,0.249524309026795
301,1.38215346869547,0.284749600558177
302,1.13417545277625,0.305308042478245
303,1.57249225736596,0.238401956861102
304,1.27120270465966,0.275494377066844
305,1.2357931534294,0.267420748404466
306,1.4014032751089,0.258733337900366
307,1.57981813352089,0.229538393071765
308,1.34591510777827,0.280107174171544
309,1.18046311582439,0.298489399851773
310,1.51471260914113,0.245453424573664
311,1.17252024998888,0.342826328445112
312,1.1559272923274,0.307576461013535
313,1.56927857166156,0.252716609535368
314,1.44473424346652,0.26415712360091
315,1.58153784335591,0.248372431813151
316,1.11975256751757,0.292069646224292
317,1.5862667049747,0.268919189059661
318,1.27073559924029,0.303841303726132
319,1.14104274802376,0.327734062364853
320,1.12902162831742,0.323200425955131
321,1.49092304301448,0.233265958726456
322,1.10299238972366,0.353166029276817
323,1.56441485313699,0.245172484033066
324,1.58301065794658,0.251437307539213
325,1.11203837851062,0.325414566105925
326,1.1629547231365,0.2883786557769
327,1.41064856762532,0.267038240683232
328,1.11248491625302,0.329274324643963
329,1.52993990972172,0.248484712864804
330,1.1243691575015,0.372010162054191
331,1.21476295930333,0.296693811456505
332,1.34024854064919,0.258605131656659
333,1.47149317283183,0.236475630784984
334,1.39690831585322,0.273599665033117
335,1.475593197532,0.241868165841885
336,1.21906140332576,0.316187629058995
337,1.42394900138024,0.253572314962097
338,1.44279187768698,0.250040077747597
339,1.57524580871686,0.220108557714723
340,1.4021583755035,0.264889081981867
341,1.33953019396868,0.28836618322745
342,1.20809295822401,0.265624170105594
343,1.27222326993942,0.296573267546074
344,1.59456325615756,0.243973951154943
345,1.50947757905815,0.257785084853511
346,1.46328725679778,0.27110601563818
347,1.54594558945391,0.249233221819402
348,1.45705220687669,0.275649443729111
349,1.18070946612861,0.28035616615691
350,1.21086374276783,0.295303426543686
351,1.17755974389147,0.272289254648756
352,1.38928855725098,0.306078337899933
353,1.38015716047958,0.253836251238919
354,1.26714348131791,0.250551656897352
355,1.18600329537876,0.336786295095636
356,1.45038461594377,0.231229096009284
357,1.22495257041883,0.317933181050336
358,1.53088516918942,0.233470031856054
359,1.39656769230496,0.245302057653118
360,1.26664251661859,0.281506522987908
361,1.33868139216211,0.283753695206073
362,1.28309604900423,0.262502268857288
363,1.34302985111717,0.279279070021811
364,1.4027013320243,0.256122906273472
365,1.35112134579103,0.262357105486767
366,1.10666803389322,0.313527354918126
367,1.4299712932203,0.250122817657962
368,1.47501420243643,0.243264787070795
369,1.16236715964042,0.320643546678974
370,1.46008684395347,0.244286799608449
371,1.54744197966065,0.209519778971221
372,1.58935346421786,0.235349588244217
373,1.59628679454327,0.226722863765398
374,1.17908935472369,0.36886513190825
375,1.23746487756725,0.335072292681417
376,1.5956189468503,0.22413486914903
377,1.17552674121689,0.302760801826894
378,1.53960104137659,0.223629947221001
379,1.15869156692643,0.320182305882673
380,1.23694501691498,0.2423908831725
381,1.49303822803777,0.229479152477289
382,1.55519453356974,0.237238271427311
383,1.58081372433808,0.245462777886158
384,1.2334708762588,0.286032587348566
385,1.46205074389,0.275419201554915
386,1.40785268149339,0.263484491255794
387,1.41293935212307,0.256836059677519
388,1.29244430353865,0.277135124500285
389,1.10214499083813,0.296331038437763
390,1.45273031459656,0.254290636758643
391,1.55180270797573,0.261699534782919
392,1.53844392593019,0.233995000018191
393,1.39831296950579,0.277249673981074
394,1.18132105006371,0.284822965390709
395,1.4997815271141,0.268502256725457
396,1.24464854367543,0.291190404974774
397,1.13234316629823,0.299648552859709
398,1.15971897253767,0.288923781702852
399,1.54233564275783,0.233071691698148
400,1.1222270534141,0.29572894381318
401,1.3702571003465,0.273407561437527
402,1.50864271088503,0.261569632460013
403,1.1605525377905,0.303728540904672
404,1.43841401746031,0.27311257614427
405,1.3916581890313,0.27273956596607
406,1.14855443385895,0.341684638438561
407,1.48520865072496,0.246476504679991
408,1.38868132503703,0.270495290771285
409,1.22023728678469,0.281253001568831
410,1.18179691201076,0.311375386247638
411,1.11620156341232,0.365714016333624
412,1.36673529832624,0.296320423279815
413,1.32409549693111,0.272997653446288
414,1.35398733874317,0.252004545144308
415,1.49389879070222,0.257346262571042
416,1.21844770156313,0.309667951707461
417,1.27251634877175,0.282045695397962
418,1.13560399496928,0.365432023008208
419,1.40633149761707,0.238220070081996
420,1.35399556336924,0.274169565326748
421,1.52029738414567,0.276344397736727
422,1.14039610503241,0.284953026721561
423,1.47075155449566,0.25950148938968
424,1.46679027089849,0.262312859775827
425,1.54223888893612,0.234519083268582
426,1.11808968384285,0.396296081166824
427,1.45935229575261,0.275301366043838
428,1.26004875814542,0.3174567901223
429,1.52400071676821,0.261508848720497
430,1.29253040582407,0.330137967071314
431,1.35424976216163,0.296591598294377
432,1.27866799526382,0.262243886151574
433,1.34881060386542,0.300648754940486
434,1.25624592604581,0.266326138247306
435,1.27925341054797,0.276397171431647
436,1.58266531678382,0.218817494977955
437,1.16355808500666,0.288424090187085
438,1.15900288384873,0.358059650009545
439,1.28085777712986,0.299841111634137
440,1.59746873858385,0.21958777501881
441,1.21151088448241,0.284041100102589
442,1.58820054647513,0.227145726138911
443,1.18386064902879,0.307301732701045
444,1.44256823710166,0.255945390350197
445,1.23242005975917,0.313641652956175
446,1.59835831660312,0.243158261127472
447,1.27030616221018,0.270968968083123
448,1.45679870902095,0.251449134592535
449,1.3317464229418,0.371662077932155
450,1.34033482396044,0.272496849237106
451,1.50946187509689,0.263097345985973
452,1.29324766960926,0.302561546949015
453,1.45499373066705,0.26765675968411
454,1.5636106902035,0.238032629397026
455,1.54622286770027,0.253356171466435
456,1.52677232797723,0.232677138708552
457,1.58290853365324,0.266560837036402
458,1.17059735164512,0.283812499131948
459,1.38730442922097,0.268397976603956
460,1.44204168431461,0.262408482066195
461,1.39450121556874,0.278028715522764
462,1.18038746612147,0.314055337409845
463,1.57089812252671,0.236132649545741
464,1.13409603598993,0.409874092226688
465,1.11867095555644,0.268381403766729
466,1.20357101936825,0.336065756361943
467,1.26363235691097,0.306140693501411
468,1.43968995558098,0.244507771018762
469,1.14839432367589,0.317095665790545
470,1.50778677957132,0.247073585852822
471,1.44465020918287,0.249444257008305
472,1.52516203562263,0.23833524076757
473,1.53006811954547,0.275519093622331
474,1.46475836171303,0.229793207071568
475,1.13025620558765,0.342215492615279
476,1.44396353061311,0.231706029583313
477,1.10431394460611,0.336812991568525
478,1.3437921409728,0.272258707641388
479,1.39573448526207,0.235728357092486
480,1.56803505381104,0.260332277743259
481,1.31134548261762,0.276239494069709
482,1.48668126775883,0.270487913676943
483,1.38029380750377,0.374543365395214
484,1.54457949022762,0.224727724951806
485,1.33501521954313,0.27261848842583
486,1.25185183496214,0.320048097480629
487,1.18342195500154,0.260376789635264
488,1.36286729064304,0.259957103936094
489,1.51379481612239,0.245808130445809
490,1.16436723598745,0.327946775739275
